2 2 200 500 0.003774 0.000850 0.000643 0.001218 0.000967 
2 2 200 500 0.003397 0.000869 0.000745 0.000898 0.000817 
2 2 200 500 0.003762 0.000731 0.000630 0.001377 0.000947 
2 2 200 500 0.004227 0.000843 0.000619 0.001710 0.000970 
2 2 200 500 0.003658 0.000752 0.000643 0.001265 0.000918 
2 2 200 500 0.003664 0.000917 0.000727 0.001022 0.000918 
2 2 200 500 0.003988 0.000733 0.000613 0.001719 0.000844 
2 2 200 500 0.003880 0.000875 0.000624 0.001226 0.001057 
2 2 200 500 0.003796 0.000823 0.000655 0.001273 0.000958 
2 2 200 500 0.003748 0.000808 0.000665 0.001216 0.000973 
2 2 200 500 0.004088 0.001008 0.000699 0.001338 0.000957 
2 2 200 500 0.003879 0.000771 0.000739 0.001288 0.000994 
2 2 200 500 0.003552 0.000826 0.000645 0.001192 0.000811 
2 2 200 1500 0.009119 0.001842 0.001716 0.002811 0.002505 
2 2 200 1500 0.009727 0.002304 0.001818 0.002916 0.002455 
2 2 200 1500 0.010349 0.002045 0.001792 0.003603 0.002658 
2 2 200 1500 0.010170 0.001883 0.001629 0.003514 0.002879 
2 2 200 1500 0.010080 0.002271 0.001975 0.002944 0.002641 
2 2 200 1500 0.010949 0.002113 0.001851 0.004047 0.002685 
2 2 200 1500 0.009744 0.001935 0.001741 0.003249 0.002555 
2 2 200 1500 0.009744 0.002223 0.001828 0.002826 0.002625 
2 2 200 1500 0.009422 0.001906 0.001769 0.002942 0.002568 
2 2 200 1500 0.011801 0.002387 0.001979 0.004230 0.002958 
2 2 200 1500 0.011919 0.002680 0.002114 0.003910 0.002975 
2 2 200 1500 0.014282 0.002329 0.002023 0.006926 0.002751 
2 2 200 1500 0.013408 0.002672 0.002009 0.005518 0.002941 
2 2 200 1000 0.006677 0.001302 0.001131 0.002319 0.001744 
2 2 200 1000 0.007000 0.001443 0.001277 0.002413 0.001717 
2 2 200 1000 0.007755 0.001289 0.001101 0.003102 0.002053 
2 2 200 1000 0.008649 0.001676 0.001369 0.003294 0.002121 
2 2 200 1000 0.009916 0.002115 0.001877 0.003766 0.002039 
2 2 200 1000 0.008464 0.002272 0.001323 0.002848 0.001857 
2 2 200 1000 0.008756 0.002364 0.001356 0.002947 0.001924 
2 2 200 1000 0.008373 0.002235 0.001378 0.002641 0.001956 
2 2 200 1000 0.012419 0.001735 0.001432 0.006846 0.002232 
2 2 200 1000 0.007982 0.001502 0.001278 0.003155 0.001893 
2 2 200 1000 0.007958 0.001723 0.001396 0.002694 0.001965 
2 2 200 1000 0.007222 0.001511 0.001208 0.002438 0.001891 
2 2 200 1000 0.011067 0.002734 0.001894 0.003991 0.002179 
2 2 200 2000 0.015648 0.003016 0.002531 0.006084 0.003690 
2 2 200 2000 0.020892 0.006594 0.002938 0.006910 0.004107 
2 2 200 2000 0.023647 0.005743 0.003631 0.009393 0.004517 
2 2 200 2000 0.020872 0.005325 0.003093 0.007480 0.004659 
2 2 200 2000 0.018977 0.004758 0.002761 0.007194 0.003927 
2 2 200 2000 0.016443 0.003733 0.003082 0.005352 0.003937 
2 2 200 2000 0.017038 0.003884 0.003021 0.005878 0.003860 
2 2 200 2000 0.018877 0.003322 0.002889 0.008296 0.004022 
2 2 200 2000 0.018207 0.004681 0.003066 0.006058 0.004072 
2 2 200 2000 0.014126 0.003511 0.002749 0.004119 0.003427 
2 2 200 2000 0.018267 0.003609 0.003056 0.007568 0.003655 
2 2 200 2000 0.017766 0.003888 0.002752 0.006647 0.004144 
2 2 200 2000 0.017486 0.003489 0.002668 0.006766 0.004215 
2 2 200 2000 0.013180 0.002816 0.002518 0.004190 0.003345 
2 2 200 2000 0.020133 0.004238 0.003347 0.007884 0.004331 
2 2 200 2500 0.018340 0.004061 0.003008 0.006198 0.004648 
2 2 200 2500 0.020856 0.004855 0.003569 0.006866 0.005145 
2 2 200 2500 0.022781 0.005105 0.003358 0.009035 0.004852 
2 2 200 2500 0.023153 0.004613 0.003399 0.009812 0.005163 
2 2 200 2500 0.018521 0.004156 0.003279 0.006258 0.004424 
2 2 200 2500 0.026822 0.005449 0.004425 0.011323 0.005208 
2 2 200 2500 0.021175 0.005110 0.003638 0.007226 0.004809 
2 2 200 2500 0.021825 0.004824 0.003656 0.008149 0.004747 
2 2 200 2500 0.019240 0.003843 0.003312 0.006806 0.004868 
2 2 200 2500 0.020393 0.004677 0.003270 0.007032 0.005066 
2 2 200 2500 0.026913 0.007152 0.004188 0.009690 0.005422 
2 2 200 10 0.000141 0.000028 0.000023 0.000065 0.000024 
2 2 200 10 0.000090 0.000024 0.000021 0.000024 0.000020 
2 2 200 10 0.000090 0.000023 0.000021 0.000027 0.000018 
2 2 200 10 0.000077 0.000023 0.000013 0.000022 0.000016 
2 2 200 10 0.000081 0.000020 0.000013 0.000028 0.000018 
2 2 200 10 0.000085 0.000019 0.000016 0.000030 0.000019 
2 2 200 10 0.000083 0.000025 0.000017 0.000024 0.000016 
2 2 200 10 0.000083 0.000026 0.000015 0.000022 0.000018 
2 2 200 10 0.000275 0.000112 0.000024 0.000111 0.000027 
2 2 200 10 0.000112 0.000021 0.000040 0.000030 0.000020 
2 2 200 10 0.000088 0.000028 0.000015 0.000025 0.000019 
2 2 200 10 0.000130 0.000033 0.000027 0.000046 0.000024 
2 2 200 10 0.000116 0.000031 0.000021 0.000040 0.000023 
2 2 200 10 0.000090 0.000026 0.000016 0.000025 0.000021 
2 2 200 10 0.000081 0.000024 0.000016 0.000024 0.000016 
2 2 200 10 0.001230 0.000055 0.000032 0.000978 0.000164 
2 2 200 20 0.000161 0.000044 0.000026 0.000051 0.000036 
2 2 200 20 0.000166 0.000041 0.000034 0.000052 0.000035 
2 2 200 20 0.000131 0.000033 0.000026 0.000036 0.000033 
2 2 200 20 0.000146 0.000034 0.000025 0.000050 0.000032 
2 2 200 20 0.000169 0.000035 0.000029 0.000041 0.000061 
2 2 200 20 0.000136 0.000037 0.000030 0.000033 0.000034 
2 2 200 20 0.000138 0.000034 0.000026 0.000042 0.000032 
2 2 200 20 0.000189 0.000047 0.000029 0.000060 0.000050 
2 2 200 20 0.000141 0.000033 0.000027 0.000044 0.000034 
2 2 200 20 0.000264 0.000058 0.000057 0.000104 0.000041 
2 2 200 20 0.000147 0.000033 0.000036 0.000042 0.000033 
2 2 200 20 0.000167 0.000049 0.000026 0.000053 0.000036 
2 2 200 20 0.000206 0.000044 0.000030 0.000091 0.000037 
2 2 200 20 0.000148 0.000033 0.000027 0.000051 0.000033 
2 2 200 20 0.000172 0.000074 0.000026 0.000036 0.000033 
2 2 200 20 0.000136 0.000038 0.000029 0.000032 0.000034 
2 2 200 20 0.000152 0.000032 0.000028 0.000056 0.000032 
2 2 200 20 0.000171 0.000035 0.000027 0.000073 0.000033 
2 2 200 20 0.000143 0.000038 0.000026 0.000041 0.000034 
2 2 200 20 0.000212 0.000053 0.000034 0.000080 0.000043 
2 2 200 20 0.000168 0.000038 0.000040 0.000053 0.000034 
2 2 200 20 0.000139 0.000036 0.000028 0.000039 0.000032 
2 2 200 20 0.000227 0.000069 0.000042 0.000075 0.000037 
2 2 200 20 0.000177 0.000039 0.000030 0.000069 0.000036 
2 2 200 20 0.000206 0.000040 0.000031 0.000091 0.000041 
2 2 200 20 0.000137 0.000036 0.000025 0.000039 0.000034 
2 2 200 20 0.000153 0.000047 0.000030 0.000039 0.000032 
2 2 200 20 0.000236 0.000077 0.000036 0.000078 0.000042 
2 2 200 20 0.000155 0.000032 0.000028 0.000059 0.000033 
2 2 200 20 0.000194 0.000043 0.000032 0.000081 0.000035 
2 2 200 20 0.000137 0.000037 0.000027 0.000036 0.000033 
2 2 200 20 0.000135 0.000036 0.000026 0.000039 0.000032 
2 2 200 30 0.000256 0.000082 0.000040 0.000082 0.000048 
2 2 200 30 0.000200 0.000044 0.000041 0.000059 0.000051 
2 2 200 30 0.000250 0.000064 0.000047 0.000080 0.000054 
2 2 200 30 0.000323 0.000063 0.000090 0.000100 0.000064 
2 2 200 30 0.000197 0.000046 0.000038 0.000055 0.000052 
2 2 200 30 0.000245 0.000048 0.000044 0.000096 0.000052 
2 2 200 30 0.000260 0.000071 0.000041 0.000089 0.000054 
2 2 200 30 0.000236 0.000055 0.000050 0.000075 0.000051 
2 2 200 30 0.000238 0.000055 0.000045 0.000081 0.000053 
2 2 200 30 0.000196 0.000048 0.000041 0.000053 0.000049 
2 2 200 30 0.000206 0.000047 0.000036 0.000068 0.000050 
2 2 200 30 0.000307 0.000054 0.000040 0.000160 0.000049 
2 2 200 30 0.000194 0.000048 0.000040 0.000053 0.000048 
2 2 200 30 0.000246 0.000057 0.000040 0.000083 0.000061 
2 2 200 30 0.000199 0.000046 0.000037 0.000063 0.000047 
2 2 200 30 0.000224 0.000058 0.000037 0.000076 0.000047 
2 2 200 30 0.000268 0.000055 0.000040 0.000056 0.000112 
2 2 200 30 0.000199 0.000046 0.000043 0.000050 0.000056 
2 2 200 30 0.000243 0.000065 0.000047 0.000057 0.000069 
2 2 200 30 0.000202 0.000048 0.000039 0.000060 0.000051 
2 2 200 30 0.000239 0.000055 0.000048 0.000070 0.000062 
2 2 200 30 0.000219 0.000057 0.000040 0.000068 0.000050 
2 2 400 30 0.000390 0.000089 0.000068 0.000137 0.000092 
2 2 400 30 0.000531 0.000154 0.000064 0.000190 0.000118 
2 2 400 30 0.000713 0.000176 0.000143 0.000245 0.000145 
2 2 400 30 0.000494 0.000112 0.000074 0.000206 0.000096 
2 2 400 30 0.000618 0.000180 0.000097 0.000245 0.000093 
2 2 400 30 0.000386 0.000079 0.000066 0.000138 0.000099 
2 2 400 30 0.000312 0.000068 0.000061 0.000086 0.000079 
2 2 400 30 0.000408 0.000104 0.000063 0.000154 0.000083 
2 2 400 30 0.000452 0.000106 0.000076 0.000124 0.000141 
2 2 400 30 0.000614 0.000167 0.000107 0.000213 0.000123 
2 2 400 30 0.001147 0.000243 0.000076 0.000721 0.000102 
2 2 400 30 0.000562 0.000117 0.000092 0.000233 0.000116 
2 2 400 30 0.000355 0.000081 0.000061 0.000120 0.000089 
2 2 400 30 0.000457 0.000096 0.000076 0.000182 0.000098 
2 2 400 30 0.000334 0.000075 0.000061 0.000110 0.000083 
2 2 400 30 0.000883 0.000134 0.000072 0.000324 0.000348 
2 2 400 30 0.000342 0.000063 0.000055 0.000132 0.000088 
2 2 400 30 0.000351 0.000107 0.000062 0.000096 0.000081 
2 2 400 20 0.000228 0.000055 0.000043 0.000075 0.000053 
2 2 400 20 0.000276 0.000073 0.000044 0.000104 0.000053 
2 2 400 20 0.000310 0.000064 0.000048 0.000131 0.000064 
2 2 400 20 0.000348 0.000067 0.000053 0.000158 0.000067 
2 2 400 20 0.000215 0.000057 0.000040 0.000065 0.000051 
2 2 400 20 0.000305 0.000093 0.000046 0.000093 0.000070 
2 2 400 20 0.000271 0.000052 0.000037 0.000123 0.000056 
2 2 400 20 0.000279 0.000054 0.000040 0.000114 0.000069 
2 2 400 20 0.000201 0.000048 0.000040 0.000059 0.000051 
2 2 400 20 0.000212 0.000057 0.000044 0.000056 0.000052 
2 2 400 20 0.000370 0.000090 0.000053 0.000091 0.000133 
2 2 400 20 0.000223 0.000045 0.000042 0.000081 0.000053 
2 2 400 20 0.000259 0.000075 0.000041 0.000083 0.000056 
2 2 400 20 0.000303 0.000090 0.000050 0.000097 0.000063 
2 2 400 20 0.000394 0.000120 0.000054 0.000143 0.000073 
2 2 400 20 0.000280 0.000060 0.000041 0.000116 0.000060 
2 2 400 20 0.000571 0.000084 0.000043 0.000127 0.000313 
2 2 400 20 0.000818 0.000337 0.000112 0.000264 0.000103 
2 2 400 20 0.000236 0.000045 0.000037 0.000085 0.000066 
2 2 400 20 0.000346 0.000060 0.000044 0.000158 0.000082 
2 2 400 20 0.000277 0.000054 0.000041 0.000121 0.000058 
2 2 400 20 0.000289 0.000053 0.000038 0.000112 0.000082 
2 2 400 20 0.000230 0.000052 0.000038 0.000084 0.000052 
2 2 400 20 0.000324 0.000060 0.000038 0.000163 0.000059 
2 2 400 20 0.000342 0.000066 0.000046 0.000148 0.000069 
2 2 400 20 0.000447 0.000071 0.000048 0.000236 0.000088 
2 2 400 20 0.000276 0.000070 0.000042 0.000102 0.000060 
2 2 400 20 0.000500 0.000076 0.000060 0.000282 0.000079 
2 2 400 20 0.000232 0.000055 0.000034 0.000073 0.000067 
2 2 400 20 0.000318 0.000106 0.000054 0.000088 0.000067 
2 2 400 20 0.000503 0.000191 0.000061 0.000150 0.000097 
2 2 400 20 0.000223 0.000054 0.000046 0.000071 0.000050 
2 2 400 20 0.000230 0.000051 0.000036 0.000089 0.000052 
2 2 400 10 0.000180 0.000060 0.000026 0.000064 0.000029 
2 2 400 10 0.000167 0.000067 0.000023 0.000045 0.000030 
2 2 400 10 0.000129 0.000032 0.000020 0.000043 0.000032 
2 2 400 10 0.000142 0.000046 0.000030 0.000033 0.000030 
2 2 400 10 0.000145 0.000038 0.000020 0.000056 0.000030 
2 2 400 10 0.000198 0.000044 0.000029 0.000088 0.000035 
2 2 400 10 0.000171 0.000032 0.000032 0.000070 0.000035 
2 2 400 10 0.000266 0.000096 0.000082 0.000044 0.000043 
2 2 400 10 0.000201 0.000051 0.000028 0.000089 0.000032 
2 2 400 10 0.000227 0.000040 0.000024 0.000130 0.000031 
2 2 400 10 0.000135 0.000035 0.000024 0.000047 0.000028 
2 2 400 10 0.000151 0.000048 0.000027 0.000045 0.000029 
2 2 400 10 0.000730 0.000542 0.000027 0.000090 0.000069 
2 2 400 10 0.000140 0.000042 0.000026 0.000042 0.000028 
2 2 400 10 0.000147 0.000025 0.000019 0.000073 0.000028 
2 2 400 10 0.000135 0.000034 0.000022 0.000049 0.000029 
2 2 400 10 0.000192 0.000083 0.000026 0.000047 0.000035 
2 2 400 10 0.000167 0.000042 0.000023 0.000058 0.000042 
2 2 400 10 0.000193 0.000042 0.000023 0.000096 0.000030 
2 2 400 10 0.000136 0.000025 0.000030 0.000050 0.000029 
2 2 400 10 0.000120 0.000029 0.000018 0.000044 0.000028 
2 2 400 10 0.000126 0.000029 0.000024 0.000043 0.000028 
2 2 400 10 0.000159 0.000059 0.000026 0.000043 0.000029 
2 2 400 10 0.000236 0.000045 0.000030 0.000123 0.000038 
2 2 400 10 0.000157 0.000040 0.000025 0.000057 0.000033 
2 2 400 10 0.000436 0.000084 0.000041 0.000264 0.000046 
2 2 400 10 0.000152 0.000046 0.000026 0.000049 0.000030 
2 2 400 10 0.000164 0.000047 0.000022 0.000065 0.000029 
2 2 400 10 0.000176 0.000051 0.000024 0.000066 0.000035 
2 2 400 10 0.000116 0.000033 0.000024 0.000031 0.000027 
2 2 400 10 0.000732 0.000043 0.000030 0.000070 0.000587 
2 2 400 10 0.000119 0.000031 0.000019 0.000041 0.000025 
2 2 800 5 0.000371 0.000057 0.000029 0.000256 0.000029 
2 2 800 5 0.000173 0.000058 0.000034 0.000054 0.000026 
2 2 800 5 0.000167 0.000068 0.000021 0.000054 0.000024 
2 2 800 5 0.000135 0.000049 0.000022 0.000041 0.000022 
2 2 800 5 0.000145 0.000042 0.000024 0.000049 0.000030 
2 2 800 5 0.000128 0.000054 0.000021 0.000030 0.000023 
2 2 800 5 0.000144 0.000056 0.000023 0.000042 0.000023 
2 2 800 5 0.000139 0.000047 0.000022 0.000032 0.000038 
2 2 800 5 0.000154 0.000055 0.000023 0.000049 0.000026 
2 2 800 5 0.000191 0.000088 0.000026 0.000049 0.000026 
2 2 800 5 0.000127 0.000044 0.000025 0.000035 0.000023 
2 2 800 5 0.000203 0.000070 0.000031 0.000061 0.000042 
2 2 800 5 0.000134 0.000050 0.000028 0.000033 0.000023 
2 2 800 5 0.000226 0.000154 0.000022 0.000026 0.000024 
2 2 800 1 0.000040 0.000013 0.000009 0.000011 0.000006 
2 2 800 1 0.000051 0.000017 0.000010 0.000019 0.000007 
2 2 800 1 0.000077 0.000055 0.000010 0.000006 0.000006 
2 2 800 1 0.000046 0.000016 0.000009 0.000015 0.000006 
2 2 800 1 0.000063 0.000025 0.000011 0.000018 0.000008 
2 2 800 1 0.000040 0.000017 0.000010 0.000008 0.000006 
2 2 800 1 0.000042 0.000017 0.000009 0.000009 0.000006 
2 2 800 1 0.000078 0.000015 0.000051 0.000006 0.000007 
2 2 800 1 0.000043 0.000016 0.000009 0.000012 0.000006 
2 2 800 1 0.000089 0.000035 0.000016 0.000030 0.000008 
2 2 800 1 0.000070 0.000022 0.000013 0.000026 0.000010 
2 2 800 1 0.000060 0.000019 0.000010 0.000024 0.000008 
2 2 800 1 0.000052 0.000018 0.000014 0.000013 0.000007 
2 2 800 1 0.000042 0.000016 0.000010 0.000010 0.000006 
2 2 800 1 0.000121 0.000027 0.000015 0.000072 0.000009 
2 2 800 1 0.000046 0.000019 0.000014 0.000005 0.000007 
2 2 800 1 0.000046 0.000017 0.000011 0.000012 0.000006 
2 2 800 1 0.000058 0.000021 0.000014 0.000016 0.000007 
2 2 800 1 0.000043 0.000016 0.000010 0.000010 0.000006 
2 2 800 1 0.000041 0.000016 0.000014 0.000005 0.000006 
2 2 800 3 0.000190 0.000070 0.000024 0.000052 0.000045 
2 2 800 3 0.000181 0.000076 0.000038 0.000046 0.000021 
2 2 800 3 0.000172 0.000068 0.000042 0.000044 0.000019 
2 2 800 3 0.000096 0.000046 0.000018 0.000016 0.000015 
2 2 800 3 0.000133 0.000061 0.000022 0.000033 0.000016 
2 2 800 3 0.000148 0.000047 0.000019 0.000066 0.000016 
2 2 800 3 0.000108 0.000043 0.000024 0.000025 0.000016 
2 2 800 3 0.000157 0.000057 0.000052 0.000031 0.000017 
2 2 800 3 0.000109 0.000051 0.000018 0.000024 0.000016 
2 2 800 3 0.000146 0.000059 0.000020 0.000046 0.000020 
2 2 800 3 0.000225 0.000052 0.000106 0.000044 0.000022 
2 2 800 3 0.000163 0.000067 0.000023 0.000053 0.000020 
2 2 800 3 0.000093 0.000041 0.000018 0.000019 0.000015 
2 2 800 3 0.000150 0.000054 0.000022 0.000059 0.000015 
2 2 800 3 0.000187 0.000067 0.000026 0.000079 0.000015 
2 2 800 3 0.000156 0.000062 0.000023 0.000051 0.000020 
2 2 800 3 0.000129 0.000048 0.000018 0.000044 0.000019 
2 2 800 3 0.000211 0.000084 0.000032 0.000073 0.000022 
2 2 800 3 0.000160 0.000079 0.000036 0.000030 0.000015 
